experiment,dataset,corruption_type,stress_level,seed,objective,eval_accuracy,eval_nll,eval_ece,eval_brier,eval_mean_true_probability,eval_train_corrupted_fraction
soft_label,digits,smoothing,0.3,202,kl_smoothed,0.9462962962962963,0.6151487231254578,0.3164838808002295,0.20908384025096893,0.6244481801986694,1.0
soft_label,digits,smoothing,0.3,202,kl_capped,0.0,3.4277827739715576,0.14786255160967507,1.0316336154937744,0.04170207679271698,1.0
soft_label,digits,smoothing,0.3,202,jensen_shannon,0.9259259259259259,0.33581238985061646,0.021810380286640632,0.1150684580206871,0.8978255987167358,1.0
soft_label,digits,smoothing,0.3,202,hellinger,0.9388888888888889,0.5622161030769348,0.26177178196333073,0.18661731481552124,0.6667776703834534,1.0
soft_label,digits,smoothing,0.3,202,fisher_rao,0.9277777777777778,0.5970645546913147,0.25412047196317605,0.2017015814781189,0.657082200050354,1.0
soft_label,digits,symmetric_noise,0.1,202,kl,0.8814814814814815,0.5256587266921997,0.0425132671991984,0.1938154250383377,0.8289093971252441,0.08750994431185362
soft_label,digits,symmetric_noise,0.1,202,kl_smoothed,0.8907407407407407,0.5219336748123169,0.070362183396463,0.17522452771663666,0.8846519589424133,0.08750994431185362
soft_label,digits,symmetric_noise,0.1,202,kl_capped,0.0,3.243464231491089,0.1386394454373254,1.016798496246338,0.0459805503487587,0.08750994431185362
soft_label,digits,symmetric_noise,0.1,202,jensen_shannon,0.9388888888888889,0.44222909212112427,0.04901171966835309,0.10877518355846405,0.9367202520370483,0.08750994431185362
soft_label,digits,symmetric_noise,0.1,202,hellinger,0.937037037037037,0.4204237163066864,0.044891176179603295,0.10532175749540329,0.9346974492073059,0.08750994431185362
soft_label,digits,symmetric_noise,0.1,202,fisher_rao,0.9314814814814815,0.4482077658176422,0.0510662981757411,0.11159028857946396,0.9317918419837952,0.08750994431185362
soft_label,digits,symmetric_noise,0.3,202,kl,0.8685185185185185,0.7820435166358948,0.23352099044455424,0.28716331720352173,0.5993434190750122,0.30071599045346065
soft_label,digits,symmetric_noise,0.3,202,kl_smoothed,0.8574074074074074,0.7832747101783752,0.21665637603512514,0.28780198097229004,0.6014225482940674,0.30071599045346065
soft_label,digits,symmetric_noise,0.3,202,kl_capped,0.0,2.948737382888794,0.12833922897224073,0.9882855415344238,0.05837579071521759,0.30071599045346065
soft_label,digits,symmetric_noise,0.3,202,jensen_shannon,0.9111111111111111,0.7558132410049438,0.07554432705596645,0.16279835999011993,0.9069052338600159,0.30071599045346065
soft_label,digits,symmetric_noise,0.3,202,hellinger,0.9185185185185185,0.6295995712280273,0.06820851763089493,0.1526782214641571,0.9090967178344727,0.30071599045346065
soft_label,digits,symmetric_noise,0.3,202,fisher_rao,0.9,0.6189336776733398,0.07826625936561156,0.174546018242836,0.8961418271064758,0.30071599045346065
soft_label,digits,adversarial,0.1,202,kl,0.8796296296296297,0.532514214515686,0.03767678870095146,0.19459792971611023,0.8280318975448608,0.08750994431185362
soft_label,digits,adversarial,0.1,202,kl_smoothed,0.8925925925925926,0.5196238160133362,0.0689941692131537,0.17449383437633514,0.8849212527275085,0.08750994431185362
soft_label,digits,adversarial,0.1,202,kl_capped,0.24259259259259258,3.36738657951355,0.3553733167824922,1.0122756958007812,0.25699561834335327,0.08750994431185362
soft_label,digits,adversarial,0.1,202,jensen_shannon,0.9388888888888889,0.4448871910572052,0.049903922169296865,0.10901283472776413,0.9364495277404785,0.08750994431185362
soft_label,digits,adversarial,0.1,202,hellinger,0.937037037037037,0.42975395917892456,0.046002721234604214,0.10708238184452057,0.9338991045951843,0.08750994431185362
soft_label,digits,adversarial,0.1,202,fisher_rao,0.9388888888888889,0.44890096783638,0.046340556111600664,0.10833855718374252,0.93332439661026,0.08750994431185362
soft_label,digits,adversarial,0.3,202,kl,0.8666666666666667,0.7806025743484497,0.2318124458745674,0.2862517535686493,0.5995429158210754,0.30071599045346065
soft_label,digits,adversarial,0.3,202,kl_smoothed,0.8574074074074074,0.7798598408699036,0.21684637257346398,0.2862590253353119,0.601980447769165,0.30071599045346065
soft_label,digits,adversarial,0.3,202,kl_capped,0.2462962962962963,2.2199485301971436,0.13978204649907572,0.8324339985847473,0.23290321230888367,0.30071599045346065
soft_label,digits,adversarial,0.3,202,jensen_shannon,0.912962962962963,0.8250971436500549,0.07544197638829545,0.16458415985107422,0.9047223925590515,0.30071599045346065
soft_label,digits,adversarial,0.3,202,hellinger,0.9111111111111111,0.6176920533180237,0.06865057790720902,0.15481112897396088,0.9069470763206482,0.30071599045346065
soft_label,digits,adversarial,0.3,202,fisher_rao,0.8925925925925926,0.6604316830635071,0.08160687254534824,0.1756872683763504,0.8929685354232788,0.30071599045346065
soft_label,digits,ambiguous,0.1,202,kl,0.9055555555555556,0.4643581211566925,0.0784464650132038,0.15633729100227356,0.8021917343139648,1.0
soft_label,digits,ambiguous,0.1,202,kl_smoothed,0.9314814814814815,0.4158202111721039,0.04434121929936939,0.12472840398550034,0.861605703830719,1.0
soft_label,digits,ambiguous,0.1,202,kl_capped,0.018518518518518517,16.9036865234375,0.9668488808252194,1.939636468887329,0.01945614628493786,1.0
soft_label,digits,ambiguous,0.1,202,jensen_shannon,0.9222222222222223,0.45434311032295227,0.05196410572087322,0.12471125274896622,0.9053915739059448,1.0
soft_label,digits,ambiguous,0.1,202,hellinger,0.9296296296296296,0.4458440840244293,0.03934017767508825,0.12475878745317459,0.9004863500595093,1.0
soft_label,digits,ambiguous,0.1,202,fisher_rao,0.9333333333333333,0.41465047001838684,0.0379012219331883,0.11986154317855835,0.9014760255813599,1.0
soft_label,digits,ambiguous,0.3,202,kl,0.8740740740740741,0.7030230164527893,0.20948449400839983,0.30445560812950134,0.6249417066574097,1.0
soft_label,digits,ambiguous,0.3,202,kl_smoothed,0.8574074074074074,0.7508441805839539,0.20422776289008282,0.3253454566001892,0.6121269464492798,1.0
soft_label,digits,ambiguous,0.3,202,kl_capped,0.1425925925925926,15.031994819641113,0.8451024496996844,1.6956769227981567,0.14233918488025665,1.0
soft_label,digits,ambiguous,0.3,202,jensen_shannon,0.8092592592592592,0.806327223777771,0.17679189598118816,0.3222222924232483,0.6552150845527649,1.0
soft_label,digits,ambiguous,0.3,202,hellinger,0.8888888888888888,0.7105895280838013,0.16759490390066747,0.2673453092575073,0.6901509761810303,1.0
soft_label,digits,ambiguous,0.3,202,fisher_rao,0.9018518518518519,0.6775026917457581,0.17987960714984821,0.2572706341743469,0.6938030123710632,1.0
soft_label,digits,clean,0.0,303,kl,0.9351851851851852,0.47756290435791016,0.0509637523028586,0.11311578750610352,0.9294508099555969,0.0
soft_label,digits,clean,0.0,303,kl_smoothed,0.9314814814814815,0.4844866693019867,0.048081100870061844,0.1148078516125679,0.9282311201095581,0.0
soft_label,digits,clean,0.0,303,kl_capped,0.0,3.2900538444519043,0.14107939683728749,1.0228486061096191,0.04262564703822136,0.0
soft_label,digits,clean,0.0,303,jensen_shannon,0.9388888888888889,0.4347464442253113,0.04312036412733572,0.09997721016407013,0.9373264908790588,0.0
soft_label,digits,clean,0.0,303,hellinger,0.9388888888888889,0.4492133855819702,0.05424600116632605,0.10720959305763245,0.9367792010307312,0.0
soft_label,digits,clean,0.0,303,fisher_rao,0.9351851851851852,0.4512593746185303,0.05336501603877108,0.10818468034267426,0.9360101819038391,0.0
soft_label,digits,smoothing,0.1,303,kl,0.9481481481481482,0.3920241892337799,0.12526409741905,0.10924233496189117,0.8078393936157227,1.0
soft_label,digits,smoothing,0.1,303,kl_smoothed,0.9111111111111111,0.4949053227901459,0.05976152839484042,0.13951396942138672,0.9089167714118958,1.0
soft_label,digits,smoothing,0.1,303,kl_capped,0.0,3.298231601715088,0.14214048082077943,1.0227500200271606,0.04304289072751999,1.0
soft_label,digits,smoothing,0.1,303,jensen_shannon,0.9314814814814815,0.43251675367355347,0.051365639269352004,0.10836558043956757,0.9323831796646118,1.0
soft_label,digits,smoothing,0.1,303,hellinger,0.937037037037037,0.42522770166397095,0.041239846690937304,0.1023128554224968,0.9334553480148315,1.0
soft_label,digits,smoothing,0.1,303,fisher_rao,0.9277777777777778,0.4420171082019806,0.05059624016284946,0.11347562819719315,0.9276381134986877,1.0
soft_label,digits,smoothing,0.3,303,kl,0.9537037037037037,0.5932648181915283,0.3303226378228929,0.21323956549167633,0.6159459948539734,1.0
soft_label,digits,smoothing,0.3,303,kl_smoothed,0.9574074074074074,0.5396348237991333,0.3320802697704898,0.20783574879169464,0.6199938654899597,1.0
soft_label,digits,smoothing,0.3,303,kl_capped,0.001851851851851852,3.4513022899627686,0.14455967379940884,1.0260459184646606,0.0428815633058548,1.0
soft_label,digits,smoothing,0.3,303,jensen_shannon,0.9185185185185185,0.3490387797355652,0.027931090361542184,0.12339101731777191,0.8976423740386963,1.0
soft_label,digits,smoothing,0.3,303,hellinger,0.9388888888888889,0.5273623466491699,0.26495923695188983,0.1872047781944275,0.6620421409606934,1.0
soft_label,digits,smoothing,0.3,303,fisher_rao,0.9481481481481482,0.4928530156612396,0.2759118423969657,0.18769530951976776,0.6623944044113159,1.0
soft_label,digits,symmetric_noise,0.1,303,kl,0.8703703703703703,0.6057589054107666,0.03083709103089792,0.19724419713020325,0.7929782271385193,0.10978520286396182
soft_label,digits,symmetric_noise,0.1,303,kl_smoothed,0.8814814814814815,0.6048721671104431,0.07563241946476475,0.19089694321155548,0.8710362911224365,0.10978520286396182
soft_label,digits,symmetric_noise,0.1,303,kl_capped,0.0,3.1421658992767334,0.13555817041132187,1.0095120668411255,0.04840793088078499,0.10978520286396182
soft_label,digits,symmetric_noise,0.1,303,jensen_shannon,0.9259259259259259,0.6036404967308044,0.058451334635416706,0.12733015418052673,0.9248894453048706,0.10978520286396182
soft_label,digits,symmetric_noise,0.1,303,hellinger,0.9277777777777778,0.5149660706520081,0.05727730928747747,0.12148341536521912,0.9270398020744324,0.10978520286396182
soft_label,digits,symmetric_noise,0.1,303,fisher_rao,0.9277777777777778,0.5140981674194336,0.05812002762600228,0.12690384685993195,0.9261839985847473,0.10978520286396182
soft_label,digits,symmetric_noise,0.3,303,kl,0.8314814814814815,0.8679962158203125,0.21267690465406133,0.3194870054721832,0.5791851282119751,0.3023070803500398
soft_label,digits,symmetric_noise,0.3,303,kl_smoothed,0.8296296296296296,0.8760354518890381,0.2017744665344556,0.3215354382991791,0.5822480916976929,0.3023070803500398
soft_label,digits,symmetric_noise,0.3,303,kl_capped,0.001851851851851852,2.8495185375213623,0.12536528452678963,0.9837296009063721,0.060095109045505524,0.3023070803500398
soft_label,digits,symmetric_noise,0.3,303,jensen_shannon,0.9111111111111111,0.7866821885108948,0.0782100456732291,0.15848411619663239,0.9126778841018677,0.3023070803500398
soft_label,digits,symmetric_noise,0.3,303,hellinger,0.8981481481481481,0.8681038022041321,0.08499424242311056,0.1802493929862976,0.897483229637146,0.3023070803500398
soft_label,digits,symmetric_noise,0.3,303,fisher_rao,0.8981481481481481,0.82860267162323,0.08289133674568597,0.18032418191432953,0.8943713307380676,0.3023070803500398
soft_label,digits,adversarial,0.1,303,kl,0.8740740740740741,0.5988748073577881,0.030767568007663462,0.1946275681257248,0.7943827509880066,0.10978520286396182
soft_label,digits,adversarial,0.1,303,kl_smoothed,0.8814814814814815,0.6069338321685791,0.07577451461995088,0.1911153942346573,0.8710723519325256,0.10978520286396182
soft_label,digits,adversarial,0.1,303,kl_capped,0.15555555555555556,2.3015024662017822,0.09563118782308365,0.9099587798118591,0.12939085066318512,0.10978520286396182
soft_label,digits,adversarial,0.1,303,jensen_shannon,0.924074074074074,0.59564208984375,0.05904213030029231,0.12483666092157364,0.9258832931518555,0.10978520286396182
soft_label,digits,adversarial,0.1,303,hellinger,0.9296296296296296,0.5254747271537781,0.061853344683293926,0.12539777159690857,0.9268240332603455,0.10978520286396182
soft_label,digits,adversarial,0.1,303,fisher_rao,0.9296296296296296,0.5139439105987549,0.0581055473398279,0.12640827894210815,0.9259071350097656,0.10978520286396182
soft_label,digits,adversarial,0.3,303,kl,0.8314814814814815,0.863373339176178,0.2098462277540454,0.3178761899471283,0.5795522332191467,0.3023070803500398
soft_label,digits,adversarial,0.3,303,kl_smoothed,0.8296296296296296,0.8721069693565369,0.20234242429335914,0.31914857029914856,0.5833947658538818,0.3023070803500398
soft_label,digits,adversarial,0.3,303,kl_capped,0.17592592592592593,2.2361128330230713,0.055685629778438155,0.8873176574707031,0.10829850286245346,0.3023070803500398
soft_label,digits,adversarial,0.3,303,jensen_shannon,0.9111111111111111,0.7807378768920898,0.07690575774069187,0.15747222304344177,0.9119636416435242,0.3023070803500398
soft_label,digits,adversarial,0.3,303,hellinger,0.9074074074074074,0.8075729012489319,0.0749922019463998,0.1703995019197464,0.9011677503585815,0.3023070803500398
soft_label,digits,adversarial,0.3,303,fisher_rao,0.8925925925925926,0.8200121521949768,0.08276608994713536,0.18764503300189972,0.8867347836494446,0.3023070803500398
soft_label,digits,ambiguous,0.1,303,kl,0.9055555555555556,0.5189476609230042,0.06854525158802666,0.16550293564796448,0.7958212494850159,1.0
soft_label,digits,ambiguous,0.1,303,kl_smoothed,0.9185185185185185,0.5222368240356445,0.03724281851340226,0.13965226709842682,0.8495646119117737,1.0
soft_label,digits,ambiguous,0.1,303,kl_capped,0.022222222222222223,17.097801208496094,0.9615675845631846,1.9345624446868896,0.01872090995311737,1.0
soft_label,digits,ambiguous,0.1,303,jensen_shannon,0.9333333333333333,0.49954506754875183,0.047678495777977795,0.12099719792604446,0.9171567559242249,1.0
soft_label,digits,ambiguous,0.1,303,hellinger,0.937037037037037,0.473604679107666,0.0331141825075503,0.11381334811449051,0.904253363609314,1.0
soft_label,digits,ambiguous,0.1,303,fisher_rao,0.9314814814814815,0.47821298241615295,0.0343323324565534,0.11918134242296219,0.9047247767448425,1.0
soft_label,digits,ambiguous,0.3,303,kl,0.8537037037037037,0.8136296272277832,0.19784090977024146,0.32746320962905884,0.6127312183380127,1.0
soft_label,digits,ambiguous,0.3,303,kl_smoothed,0.8611111111111112,0.8156664371490479,0.20906576988873657,0.3295229971408844,0.6110503077507019,1.0
soft_label,digits,ambiguous,0.3,303,kl_capped,0.11296296296296296,15.663368225097656,0.8765743076801301,1.7606691122055054,0.11214718967676163,1.0
soft_label,digits,ambiguous,0.3,303,jensen_shannon,0.9092592592592592,0.6747877597808838,0.1467816571394603,0.22758550941944122,0.7500647306442261,1.0
soft_label,digits,ambiguous,0.3,303,hellinger,0.9074074074074074,0.7424736022949219,0.16621002113377603,0.2460927963256836,0.7306873202323914,1.0
soft_label,digits,ambiguous,0.3,303,fisher_rao,0.8777777777777778,0.7922064065933228,0.15985029991026278,0.2734694182872772,0.7153418660163879,1.0
soft_label,digits,clean,0.0,404,kl,0.9555555555555556,0.31709498167037964,0.035750950928087555,0.08097681403160095,0.9473161697387695,0.0
soft_label,digits,clean,0.0,404,kl_smoothed,0.9537037037037037,0.32014036178588867,0.031794275453797094,0.08218887448310852,0.946642279624939,0.0
soft_label,digits,clean,0.0,404,kl_capped,0.0,3.2405025959014893,0.14143927031093173,1.0222768783569336,0.042853906750679016,0.0
soft_label,digits,clean,0.0,404,jensen_shannon,0.9407407407407408,0.4001412093639374,0.045162654971634866,0.09976961463689804,0.9398811459541321,0.0
soft_label,digits,clean,0.0,404,hellinger,0.9518518518518518,0.38935959339141846,0.039470351625371915,0.08916150033473969,0.9461466670036316,0.0
soft_label,digits,clean,0.0,404,fisher_rao,0.9462962962962963,0.37143000960350037,0.040961901126084485,0.09220588207244873,0.944574236869812,0.0
soft_label,digits,smoothing,0.1,404,kl,0.9481481481481482,0.3935413062572479,0.12631186031632957,0.11144097149372101,0.8043540716171265,1.0
soft_label,digits,smoothing,0.1,404,kl_smoothed,0.9296296296296296,0.3838087022304535,0.038859283096260466,0.10652077198028564,0.9249882102012634,1.0
soft_label,digits,smoothing,0.1,404,kl_capped,0.0,3.3550949096679688,0.14227200012516092,1.0236432552337646,0.04249926656484604,1.0
soft_label,digits,smoothing,0.1,404,jensen_shannon,0.9388888888888889,0.44359350204467773,0.04645632361924207,0.10535408556461334,0.9349752068519592,1.0
soft_label,digits,smoothing,0.1,404,hellinger,0.9407407407407408,0.4388764500617981,0.04595030590339942,0.10571098327636719,0.932007372379303,1.0
soft_label,digits,smoothing,0.1,404,fisher_rao,0.937037037037037,0.4438496232032776,0.0455302422245344,0.10795667767524719,0.9318499565124512,1.0
soft_label,digits,smoothing,0.3,404,kl,0.9555555555555556,0.6444613337516785,0.3367943679292997,0.219246506690979,0.6101603507995605,1.0
soft_label,digits,smoothing,0.3,404,kl_smoothed,0.95,0.6819016337394714,0.3376311626147341,0.2261994183063507,0.6071641445159912,1.0
soft_label,digits,smoothing,0.3,404,kl_capped,0.0,3.4607813358306885,0.1438813103845826,1.0255568027496338,0.042286355048418045,1.0
soft_label,digits,smoothing,0.3,404,jensen_shannon,0.912962962962963,0.48298215866088867,0.028055478190934242,0.14930301904678345,0.8738081455230713,1.0
soft_label,digits,smoothing,0.3,404,hellinger,0.937037037037037,0.582266628742218,0.2684428156801948,0.1948331892490387,0.6568354368209839,1.0
soft_label,digits,smoothing,0.3,404,fisher_rao,0.9444444444444444,0.5750492811203003,0.27187035572197704,0.19224052131175995,0.6599046587944031,1.0
soft_label,digits,symmetric_noise,0.1,404,kl,0.8833333333333333,0.5471248030662537,0.07457971611508614,0.19439533352851868,0.7670450806617737,0.11933174224343675
soft_label,digits,symmetric_noise,0.1,404,kl_smoothed,0.8888888888888888,0.5394312143325806,0.0708734260113151,0.19174234569072723,0.8663365244865417,0.11933174224343675
